file,opt,cgates_average,cgates_stdev,depth_average,depth_stdev,amounts
benchmark_files__rand_1.qasm,11111,26.5,1.91049731745428,48.0,4.9396356140913875,10
benchmark_files__rand_10.qasm,00001,55.0,2.0976176963403033,66.2,12.990765951243983,10
benchmark_files__rand_10.qasm,00010,65.1,1.374772708486752,67.4,10.678951259369995,10
benchmark_files__rand_10.qasm,00011,55.2,2.2715633383201093,62.1,6.655073252789935,10
benchmark_files__rand_10.qasm,00100,64.8,1.469693845669907,68.2,11.267652816802618,10
benchmark_files__rand_10.qasm,00101,54.2,1.4,58.9,9.353608929178085,10
benchmark_files__rand_10.qasm,00110,65.7,1.6155494421403513,61.8,7.138627319029899,10
benchmark_files__rand_10.qasm,00111,53.4,1.4966629547095767,54.0,11.50651989091402,10
benchmark_files__rand_10.qasm,01000,65.7,0.9,60.9,8.3,10
benchmark_files__rand_10.qasm,01001,46.9,1.57797338380595,52.7,10.854031509075325,10
benchmark_files__rand_10.qasm,01010,65.1,1.374772708486752,63.5,8.766413177577247,10
benchmark_files__rand_10.qasm,01011,47.1,1.9723082923316018,52.2,10.303397497913007,10
benchmark_files__rand_10.qasm,01100,66.3,0.9,58.3,7.887331614684398,10
benchmark_files__rand_10.qasm,01101,46.0,1.9493588689617927,47.5,9.531526635329726,10
benchmark_files__rand_10.qasm,01110,65.1,1.374772708486752,67.5,8.92468486838611,10
benchmark_files__rand_10.qasm,01111,47.6,2.244994432064365,45.7,6.1163714733492105,10
benchmark_files__rand_10.qasm,10000,58.6,2.0099751242241783,73.3,9.829038610159184,10
benchmark_files__rand_10.qasm,10001,50.8,2.1354156504062622,65.2,12.408061895396878,10
benchmark_files__rand_10.qasm,10010,58.9,1.7,69.9,11.175419455215094,10
benchmark_files__rand_10.qasm,10011,49.3,1.268857754044952,61.3,5.657738063926255,10
benchmark_files__rand_10.qasm,10100,58.8,1.661324772583615,69.5,9.952386648437649,10
benchmark_files__rand_10.qasm,10101,49.2,1.16619037896906,56.6,10.744300814850634,10
benchmark_files__rand_10.qasm,10110,58.6,1.3564659966250538,68.4,11.560276813294742,10
benchmark_files__rand_10.qasm,10111,50.4,2.1071307505705477,59.6,11.128342194594843,10
benchmark_files__rand_10.qasm,11000,59.0,2.0976176963403033,61.1,5.906775770248943,10
benchmark_files__rand_10.qasm,11001,49.2,2.56124969497314,63.0,9.077444574328174,10
benchmark_files__rand_10.qasm,11010,59.2,1.2489995996796797,70.6,10.101485039339513,10
benchmark_files__rand_10.qasm,11011,47.9,2.981610303175115,59.0,10.945318634009702,10
benchmark_files__rand_10.qasm,11100,58.8,1.3266499161421599,57.6,2.973213749463701,10
benchmark_files__rand_10.qasm,11101,49.0,2.449489742783178,57.0,10.009995004993758,10
benchmark_files__rand_10.qasm,11110,59.5,1.284523257866513,65.6,10.316976301223145,10
benchmark_files__rand_10.qasm,11111,47.4,3.49857113690718,57.0,11.653325705565772,10
benchmark_files__rand_100.qasm,00001,354.4,6.2801273872430325,362.3,30.066759053812238,10
benchmark_files__rand_100.qasm,00010,367.2,6.867313885355758,384.6,29.759704299606206,10
benchmark_files__rand_100.qasm,00011,352.7,7.7207512587830465,363.6,20.07087442041328,10
benchmark_files__rand_100.qasm,00100,361.6,7.812809993849844,336.4,14.582180906846546,10
benchmark_files__rand_100.qasm,00101,348.3,5.020956084253276,341.5,22.46886735018034,10
