file,opt,cgates_average,cgates_stdev,depth_average,depth_stdev,amounts
benchmark_files__rand_110.qasm,1111,249.55555555555554,9.799218915710817,267.6666666666667,28.307831660749528,9
benchmark_files__rand_111.qasm,0001,142.77777777777777,3.852207960746604,163.11111111111111,12.51172289800822,9
benchmark_files__rand_111.qasm,0010,150.44444444444446,2.3147407395555177,145.11111111111111,8.68516544260569,9
benchmark_files__rand_111.qasm,0011,137.88888888888889,3.034777840832814,139.44444444444446,15.80514059209226,9
benchmark_files__rand_111.qasm,0100,156.33333333333334,2.0548046676563256,156.88888888888889,5.801234436536273,9
benchmark_files__rand_111.qasm,0101,142.11111111111111,2.182986967154278,145.44444444444446,15.854274650432863,9
benchmark_files__rand_111.qasm,0110,150.66666666666666,2.6666666666666665,158.55555555555554,12.58845247846093,9
benchmark_files__rand_111.qasm,0111,134.11111111111111,2.6851213274654606,126.0,10.198039027185569,9
benchmark_files__rand_111.qasm,1000,135.22222222222223,3.764683188021648,167.66666666666666,13.391539617733779,9
benchmark_files__rand_111.qasm,1001,122.66666666666667,3.0550504633038935,158.11111111111111,17.11688214369041,9
benchmark_files__rand_111.qasm,1010,135.33333333333334,2.8674417556808756,169.88888888888889,14.517762640943177,9
benchmark_files__rand_111.qasm,1011,122.22222222222223,4.236816881097249,147.22222222222223,8.765814632584897,9
benchmark_files__rand_111.qasm,1100,135.44444444444446,3.095197394929804,167.44444444444446,16.262507057722345,9
benchmark_files__rand_111.qasm,1101,121.44444444444444,5.397759022884942,142.33333333333334,10.121484300459318,9
benchmark_files__rand_111.qasm,1110,136.0,3.4318767136623336,169.55555555555554,19.72652535215302,9
benchmark_files__rand_111.qasm,1111,122.44444444444444,4.924115512480076,152.0,10.121484300459318,9
benchmark_files__rand_112.qasm,0001,9.444444444444445,0.49690399499995325,17.0,0.0,9
benchmark_files__rand_112.qasm,0010,20.0,0.0,22.0,0.0,9
benchmark_files__rand_112.qasm,0011,9.11111111111111,0.3142696805273545,12.0,0.0,9
benchmark_files__rand_112.qasm,0100,20.0,0.0,22.0,0.0,9
benchmark_files__rand_112.qasm,0101,7.111111111111111,1.5234788000891208,7.333333333333333,0.4714045207910317,9
benchmark_files__rand_112.qasm,0110,20.0,0.0,22.0,0.0,9
benchmark_files__rand_112.qasm,0111,6.777777777777778,1.314684396244359,7.666666666666667,0.4714045207910317,9
benchmark_files__rand_112.qasm,1000,17.444444444444443,0.8314794192830981,26.0,0.0,9
benchmark_files__rand_112.qasm,1001,7.555555555555555,0.49690399499995325,16.0,0.0,9
benchmark_files__rand_112.qasm,1010,18.333333333333332,0.9428090415820634,25.0,0.0,9
benchmark_files__rand_112.qasm,1011,7.666666666666667,0.4714045207910317,13.88888888888889,2.0245407953653998,9
benchmark_files__rand_112.qasm,1100,17.444444444444443,0.8314794192830981,25.0,0.0,9
benchmark_files__rand_112.qasm,1101,7.555555555555555,0.49690399499995325,13.444444444444445,2.7125679146074897,9
benchmark_files__rand_112.qasm,1110,17.666666666666668,0.9428090415820634,25.0,0.0,9
benchmark_files__rand_112.qasm,1111,7.111111111111111,0.3142696805273545,14.555555555555555,2.3147407395555177,9
benchmark_files__rand_113.qasm,0001,171.11111111111111,2.282515398241571,163.55555555555554,21.551546018846746,9
benchmark_files__rand_113.qasm,0010,181.66666666666666,1.9436506316151,155.11111111111111,19.638083434685125,9
benchmark_files__rand_113.qasm,0011,171.0,2.9814239699997196,154.33333333333334,11.990737165736633,9
benchmark_files__rand_113.qasm,0100,185.66666666666666,3.858612300930075,176.88888888888889,27.477038674518543,9
benchmark_files__rand_113.qasm,0101,167.11111111111111,4.148478822798771,143.0,16.686654681045102,9
benchmark_files__rand_113.qasm,0110,182.77777777777777,3.2923405311175675,175.77777777777777,19.03083916978368,9
benchmark_files__rand_113.qasm,0111,163.44444444444446,5.0356751971665155,143.55555555555554,22.623051720221177,9
benchmark_files__rand_113.qasm,1000,157.22222222222223,3.154459903684087,212.77777777777777,17.209672847156998,9
