file,opt,cgates_average,cgates_stdev,depth_average,depth_stdev,amounts
0/benchmark_files__rand_1931.qasm,011,115.11111111111111,3.6951753662924203,102.88888888888889,7.809459284802479,9
0/benchmark_files__rand_1931.qasm,100,110.33333333333333,1.9999999999999998,134.33333333333334,8.755950357709132,9
0/benchmark_files__rand_1931.qasm,101,109.55555555555556,2.454524670486058,121.0,6.649979114420001,9
0/benchmark_files__rand_1931.qasm,110,107.22222222222223,2.6152449546532934,119.22222222222223,3.224137361899313,9
0/benchmark_files__rand_1931.qasm,111,108.33333333333333,2.260776661041756,117.33333333333333,8.110350040397625,9
0/benchmark_files__rand_295.qasm,000,228.22222222222223,4.236816881097249,181.33333333333334,35.63705936241092,9
0/benchmark_files__rand_295.qasm,001,212.44444444444446,4.693047129320639,149.22222222222223,12.326825109652145,9
0/benchmark_files__rand_295.qasm,010,216.66666666666666,4.521553322083512,144.77777777777777,1.314684396244359,9
0/benchmark_files__rand_295.qasm,011,212.44444444444446,5.166367972250075,146.88888888888889,9.023973557443089,9
0/benchmark_files__rand_295.qasm,100,201.33333333333334,5.497474167490214,175.33333333333334,34.20851096177999,9
0/benchmark_files__rand_295.qasm,101,189.0,7.803133273813083,168.55555555555554,33.767542308854026,9
0/benchmark_files__rand_295.qasm,110,191.77777777777777,9.028076918120835,160.22222222222223,17.177360926378118,9
0/benchmark_files__rand_295.qasm,111,192.0,7.542472332656507,168.66666666666666,34.43512418705322,9
0/benchmark_files__rand_127.qasm,000,328.375,5.6995065575889985,309.125,58.60127451685671,8
0/benchmark_files__rand_127.qasm,001,321.5,6.304760106459246,264.75,46.89549551929268,8
0/benchmark_files__rand_127.qasm,010,322.75,4.293891009329417,281.75,38.07476198218447,8
0/benchmark_files__rand_127.qasm,011,310.125,7.7852023095100105,265.75,38.045203377035584,8
0/benchmark_files__rand_127.qasm,100,284.75,6.552671211040578,329.75,58.41821205754247,8
0/benchmark_files__rand_127.qasm,101,278.5,6.726812023536855,336.0,45.552167895721496,8
0/benchmark_files__rand_127.qasm,110,276.75,9.093266739736606,306.0,48.595267259271246,8
0/benchmark_files__rand_127.qasm,111,274.25,7.411983540186797,309.25,26.390102311283297,8
0/benchmark_files__rand_1171.qasm,000,231.25,6.077622890571609,225.0,5.612486080160912,8
0/benchmark_files__rand_1171.qasm,001,228.375,5.829611908180509,224.125,29.24225324765518,8
0/benchmark_files__rand_1171.qasm,010,225.25,8.685476383020104,214.625,12.648492993238364,8
0/benchmark_files__rand_1171.qasm,011,220.75,7.611668673819165,200.75,9.404121436902013,8
0/benchmark_files__rand_1171.qasm,100,205.625,8.440045912197398,255.625,28.253041871628618,8
0/benchmark_files__rand_1171.qasm,101,201.625,6.101997623729462,226.625,11.14604750573045,8
0/benchmark_files__rand_1171.qasm,110,204.0,4.55521678957215,237.625,18.647637249796553,8
0/benchmark_files__rand_1171.qasm,111,212.625,4.871793817476269,251.25,19.822651184944963,8
0/benchmark_files__rand_1012.qasm,000,41.714285714285715,1.8294640678379568,54.42857142857143,2.664965443739661,7
0/benchmark_files__rand_1012.qasm,001,42.714285714285715,1.8294640678379568,49.142857142857146,5.082984821330627,7
0/benchmark_files__rand_1012.qasm,010,37.57142857142857,2.3211538298959886,44.42857142857143,7.499659856232393,7
0/benchmark_files__rand_1012.qasm,011,37.42857142857143,2.498979383505129,40.142857142857146,1.2453996981544782,7
0/benchmark_files__rand_1012.qasm,100,37.285714285714285,1.8294640678379568,54.857142857142854,0.6388765649999398,7
0/benchmark_files__rand_1012.qasm,101,38.857142857142854,1.8844151368961315,52.42857142857143,3.1102201510110343,7
0/benchmark_files__rand_1012.qasm,110,37.142857142857146,2.166535841157586,48.857142857142854,4.9114609821917385,7
0/benchmark_files__rand_1012.qasm,111,37.0,2.138089935299395,48.714285714285715,3.8808793449160355,7
0/benchmark_files__rand_1997.qasm,000,222.44444444444446,3.201080064641763,206.77777777777777,20.214284156274672,9
0/benchmark_files__rand_1997.qasm,001,215.33333333333334,5.734883511361751,197.44444444444446,21.797610017365113,9
0/benchmark_files__rand_1997.qasm,010,221.55555555555554,5.4591637762392216,200.11111111111111,16.53578237536501,9
0/benchmark_files__rand_1997.qasm,011,214.88888888888889,4.7945442245314265,185.88888888888889,23.235243558221562,9
0/benchmark_files__rand_1997.qasm,100,193.33333333333334,4.853406592853679,232.66666666666666,37.395781104884605,9
0/benchmark_files__rand_1997.qasm,101,190.77777777777777,5.9400295131660705,244.77777777777777,11.640711869963372,9
0/benchmark_files__rand_1997.qasm,110,194.0,3.197221015541813,218.0,24.078575077810935,9
0/benchmark_files__rand_1997.qasm,111,190.44444444444446,6.202349216423495,205.88888888888889,23.506237680167857,9
0/benchmark_files__rand_1581.qasm,000,198.44444444444446,5.559998223643024,205.22222222222223,27.344622781485366,9
0/benchmark_files__rand_1581.qasm,001,195.11111111111111,7.2333247994487975,201.88888888888889,27.176151491271593,9
0/benchmark_files__rand_1581.qasm,010,198.66666666666666,5.849976258261415,184.22222222222223,15.26635936938017,9
0/benchmark_files__rand_1581.qasm,011,198.11111111111111,3.4462360931712936,174.77777777777777,12.950999770740806,9
0/benchmark_files__rand_1581.qasm,100,185.88888888888889,4.483164667073781,224.22222222222223,15.661543685642355,9
0/benchmark_files__rand_1581.qasm,101,184.66666666666666,4.690415759823429,196.11111111111111,19.312888295668973,9
0/benchmark_files__rand_1581.qasm,110,184.44444444444446,8.029267451173185,199.0,14.742229591663987,9
0/benchmark_files__rand_1581.qasm,111,180.88888888888889,6.657400968420108,183.88888888888889,21.299162448031947,9
0/benchmark_files__rand_1971.qasm,000,94.55555555555556,3.095197394929804,86.77777777777777,8.638129655811916,9
0/benchmark_files__rand_1971.qasm,001,91.11111111111111,1.8525924445036739,79.88888888888889,7.866164453523492,9
0/benchmark_files__rand_1971.qasm,010,94.11111111111111,3.4138425546082702,75.33333333333333,10.780641085864152,9
0/benchmark_files__rand_1971.qasm,011,92.88888888888889,4.747969026493666,72.77777777777777,9.330687455652006,9
0/benchmark_files__rand_1971.qasm,100,85.33333333333333,4.08248290463863,94.44444444444444,10.478667335868739,9
0/benchmark_files__rand_1971.qasm,101,85.88888888888889,4.4831646670737815,87.33333333333333,11.075498483890765,9
0/benchmark_files__rand_1971.qasm,110,89.22222222222223,4.340449996583247,88.11111111111111,13.362006207023825,9
0/benchmark_files__rand_1971.qasm,111,84.44444444444444,2.499382639822665,88.11111111111111,8.710714276675395,9
0/benchmark_files__rand_500.qasm,000,301.55555555555554,6.651835354264785,277.0,15.003703246569199,9
0/benchmark_files__rand_500.qasm,001,296.44444444444446,7.410369778014697,260.55555555555554,22.662308949301263,9
0/benchmark_files__rand_500.qasm,010,298.0,3.2317865716108862,266.55555555555554,11.126655792995596,9
0/benchmark_files__rand_500.qasm,011,289.1111111111111,7.400367024598539,242.11111111111111,14.098419489388357,9
0/benchmark_files__rand_500.qasm,100,256.77777777777777,8.828964677919524,323.1111111111111,17.29125947757964,9
0/benchmark_files__rand_500.qasm,101,255.66666666666666,9.843215373488933,296.3333333333333,21.73067468400883,9
0/benchmark_files__rand_500.qasm,110,259.1111111111111,13.923955731396038,293.6666666666667,10.022197585581939,9
0/benchmark_files__rand_500.qasm,111,254.11111111111111,5.4046162253401375,271.44444444444446,20.17760646035936,9
0/benchmark_files__rand_1402.qasm,000,396.875,2.7128168017763383,407.75,55.69952872332045,8
0/benchmark_files__rand_1402.qasm,001,392.5,9.513148795220223,382.625,35.577160861991224,8
0/benchmark_files__rand_1402.qasm,010,394.875,4.342738191510052,392.375,21.748203948832188,8
0/benchmark_files__rand_1402.qasm,011,385.5,10.198039027185569,354.0,42.64387412044079,8
0/benchmark_files__rand_1402.qasm,100,351.25,8.027297179001161,468.125,23.571367694726582,8
0/benchmark_files__rand_1402.qasm,101,344.75,5.562148865321747,395.25,30.638007441738115,8
0/benchmark_files__rand_1402.qasm,110,343.5,5.0,411.875,28.958752994561074,8
0/benchmark_files__rand_1402.qasm,111,343.0,6.745368781616021,398.875,41.15044805345381,8
0/benchmark_files__rand_1178.qasm,000,285.125,6.863626956646173,269.125,12.424144839786761,8
0/benchmark_files__rand_1178.qasm,001,277.625,3.5685256059050494,242.25,3.344772040064913,8
0/benchmark_files__rand_1178.qasm,010,286.375,6.707039212648156,244.625,10.582267006648433,8
0/benchmark_files__rand_1178.qasm,011,276.5,2.598076211353316,226.375,1.2183492931011204,8
0/benchmark_files__rand_1178.qasm,100,251.375,3.07967124868873,276.375,19.640121562760246,8
0/benchmark_files__rand_1178.qasm,101,249.375,1.1110243021644486,255.0,1.7320508075688772,8
0/benchmark_files__rand_1178.qasm,110,250.25,0.82915619758885,245.625,16.19365230576475,8
0/benchmark_files__rand_1178.qasm,111,249.125,1.899835519196333,239.875,12.712567600606889,8
0/benchmark_files__rand_309.qasm,000,451.44444444444446,8.845728549997842,485.6666666666667,37.89459064299283,9
0/benchmark_files__rand_309.qasm,001,443.3333333333333,11.16542281629615,429.6666666666667,37.58841429069453,9
0/benchmark_files__rand_309.qasm,010,447.8888888888889,6.83852557930183,454.8888888888889,20.409390237744567,9
0/benchmark_files__rand_309.qasm,011,434.1111111111111,4.8863629838435605,413.22222222222223,28.09815248089287,9
0/benchmark_files__rand_309.qasm,100,400.8888888888889,8.962197702255903,520.3333333333334,38.812941713356956,9
0/benchmark_files__rand_309.qasm,101,396.1111111111111,8.504174719178868,480.55555555555554,31.248506137133486,9
0/benchmark_files__rand_309.qasm,110,398.375,9.379998667377304,471.0,38.252450901870326,8
0/benchmark_files__rand_309.qasm,111,399.125,10.821708506515964,456.25,35.223394214640926,8
0/benchmark_files__rand_305.qasm,000,422.0,0.4714045207910317,441.44444444444446,1.0657403385139377,9
0/benchmark_files__rand_305.qasm,001,417.6666666666667,5.0990195135927845,405.1111111111111,13.18622551035271,9
0/benchmark_files__rand_305.qasm,010,414.0,5.597618541248888,398.3333333333333,6.649979114420001,9
0/benchmark_files__rand_305.qasm,011,417.0,4.546060565661952,384.8888888888889,11.751543108549564,9
0/benchmark_files__rand_305.qasm,100,385.77777777777777,3.705184889007348,465.1111111111111,10.918327552478441,9
0/benchmark_files__rand_305.qasm,101,385.6666666666667,9.237604307034012,439.22222222222223,16.389548009344775,9
0/benchmark_files__rand_305.qasm,110,385.1111111111111,2.7666443551086073,433.1111111111111,11.627978179512114,9
0/benchmark_files__rand_305.qasm,111,386.3333333333333,5.715476066494082,420.44444444444446,10.372089804546635,9
0/benchmark_files__rand_1746.qasm,000,299.6666666666667,6.018490028422596,287.8888888888889,38.68518075279658,9
0/benchmark_files__rand_1746.qasm,001,300.22222222222223,7.728414783235202,292.6666666666667,18.29996964174774,9
0/benchmark_files__rand_1746.qasm,010,302.44444444444446,7.335016641821781,271.0,38.692520092533535,9
0/benchmark_files__rand_1746.qasm,011,298.0,10.509255180289632,259.3333333333333,26.23398982660133,9
0/benchmark_files__rand_1746.qasm,100,274.75,6.684870978560469,300.375,37.74896521760564,8
0/benchmark_files__rand_1746.qasm,101,272.25,9.270248108869579,293.75,36.22412869897632,8
0/benchmark_files__rand_1746.qasm,110,272.125,9.386659416427124,279.625,32.47282517736946,8
0/benchmark_files__rand_1746.qasm,111,266.875,5.301827515112124,294.5,35.4577213029828,8
0/benchmark_files__rand_433.qasm,000,250.88888888888889,5.68515502465157,235.66666666666666,13.572848714334889,9
0/benchmark_files__rand_433.qasm,001,249.11111111111111,4.976487928124153,213.44444444444446,21.177089880398327,9
0/benchmark_files__rand_433.qasm,010,247.77777777777777,4.0215469046341905,217.44444444444446,24.005143481767547,9
0/benchmark_files__rand_433.qasm,011,246.11111111111111,5.173531878587918,209.11111111111111,15.169006738481553,9
0/benchmark_files__rand_433.qasm,100,211.44444444444446,5.6393677957553425,287.6666666666667,19.988885800753266,9
0/benchmark_files__rand_433.qasm,101,214.0,10.81151649348457,248.55555555555554,17.864372434237254,9
0/benchmark_files__rand_433.qasm,110,218.0,9.533566430716728,229.11111111111111,20.234428550503523,9
0/benchmark_files__rand_433.qasm,111,221.77777777777777,8.202679477907445,231.0,18.81488772222678,9
0/benchmark_files__rand_1643.qasm,000,248.66666666666666,5.395471352079548,276.22222222222223,33.42247340331146,9
0/benchmark_files__rand_1643.qasm,001,244.66666666666666,4.944132324730441,237.55555555555554,9.310819406727388,9
0/benchmark_files__rand_1643.qasm,010,245.88888888888889,6.870944370551247,236.0,10.143416036468626,9
0/benchmark_files__rand_1643.qasm,011,238.66666666666666,4.807401700618652,234.0,13.523641850067197,9
0/benchmark_files__rand_1643.qasm,100,227.77777777777777,6.646265079439191,269.55555555555554,11.851967592027457,9
0/benchmark_files__rand_1643.qasm,101,227.0,9.116529554118229,258.44444444444446,15.159237089504291,9
0/benchmark_files__rand_1643.qasm,110,225.66666666666666,8.082903768654761,250.11111111111111,7.593044250342173,9
0/benchmark_files__rand_1643.qasm,111,220.11111111111111,6.118177732416091,247.11111111111111,14.586481141754698,9
0/benchmark_files__rand_1479.qasm,000,403.8888888888889,8.45175122477183,403.8888888888889,20.12430506429943,9
0/benchmark_files__rand_1479.qasm,001,392.55555555555554,8.680899993166493,373.77777777777777,15.647348215363508,9
0/benchmark_files__rand_1479.qasm,010,398.55555555555554,8.274607894182608,356.3333333333333,28.06737924669451,9
0/benchmark_files__rand_1479.qasm,011,380.3333333333333,6.928203230275509,342.3333333333333,11.352924243950934,9
0/benchmark_files__rand_1479.qasm,100,371.22222222222223,6.232134961057848,416.0,20.779263167344933,9
0/benchmark_files__rand_1479.qasm,101,369.1111111111111,8.061492065429801,401.3333333333333,28.483913588784343,9
0/benchmark_files__rand_1479.qasm,110,362.77777777777777,8.107305043090978,397.6666666666667,29.476921292578858,9
0/benchmark_files__rand_1479.qasm,111,362.3333333333333,9.47511360236793,398.55555555555554,18.439758440880528,9
0/benchmark_files__rand_163.qasm,000,56.333333333333336,3.1269438398822866,59.0,7.972173828734266,9
0/benchmark_files__rand_163.qasm,001,50.77777777777778,2.3465235646603197,50.888888888888886,7.964427083314411,9
0/benchmark_files__rand_163.qasm,010,51.77777777777778,4.755763235340599,47.44444444444444,9.274949668759646,9
0/benchmark_files__rand_163.qasm,011,47.55555555555556,4.424957278164417,41.55555555555556,3.4995590551163605,9
0/benchmark_files__rand_163.qasm,100,46.0,3.366501646120693,67.88888888888889,7.964427083314411,9
0/benchmark_files__rand_163.qasm,101,46.22222222222222,1.7497795275581804,67.0,8.055363982396381,9
0/benchmark_files__rand_163.qasm,110,47.0,3.197221015541813,63.77777777777778,6.876332643007022,9
0/benchmark_files__rand_163.qasm,111,45.22222222222222,4.0764302950764755,57.77777777777778,9.174575712596896,9
0/benchmark_files__rand_807.qasm,000,15.0,0.0,17.0,0.0,9
0/benchmark_files__rand_807.qasm,001,15.0,0.0,12.0,0.0,9
